id,fire_location_latitude,fire_location_longitude,fire_year
871,58.467346,-114.537506,2011
872,58.712383,-118.711617,2011
873,58.56495,-116.772867,2011
874,58.467346,-114.495502,2011
875,58.699883,-118.683467,2011
876,58.711893,-118.72913,2011
877,58.713933,-118.769517,2011
878,58.71595,-118.7586,2011
879,58.452807,-114.579165,2011
880,58.81147,-118.717683,2011
881,58.810417,-118.71975,2011
882,58.485333,-114.498083,2011
883,58.464783,-114.43945,2011
884,58.466308,-114.448743,2011
885,58.439167,-114.5182,2011
886,58.469767,-114.540317,2011
887,58.466283,-114.53825,2011
888,58.525499,-115.151036,2011
889,58.189402,-118.196082,2011
890,59.303967,-118.615067,2011
891,58.162133,-116.56865,2011
892,58.295617,-115.968417,2011
893,58.463333,-114.45,2011
894,58.474567,-114.043717,2011
895,55.938567,-110.719217,2011
896,55.9378,-110.719717,2011
897,55.90585,-110.746167,2011
898,55.927767,-110.72335,2011
899,55.938183,-110.719833,2011
900,55.94035,-110.717117,2011
901,55.9387,-110.720467,2011
902,55.92335,-110.733383,2011
903,55.9322,-110.728017,2011
904,55.93705,-110.719883,2011
905,55.928367,-110.731083,2011
906,55.943167,-110.7127,2011
907,55.93415,-110.721383,2011
908,55.951691,-110.703054,2011
909,55.836883,-112.179967,2011
910,55.92992,-110.729159,2011
911,55.92992,-110.729159,2011
912,55.907167,-110.74585,2011
913,55.93534,-110.713045,2011
914,55.91565,-110.74015,2011
915,55.91525,-110.740783,2011
916,55.955183,-110.709733,2011
917,55.917683,-110.738967,2011
918,55.917267,-110.73755,2011
919,55.9587,-110.706733,2011
920,55.933717,-110.721517,2011
921,55.934017,-110.72075,2011
922,55.9263,-110.723183,2011
923,55.917167,-110.737133,2011
924,55.91485,-110.740617,2011
925,55.917883,-110.741217,2011
926,55.925383,-110.732417,2011
927,55.915267,-110.73575,2011
928,55.9235,-110.733233,2011
929,55.9312,-110.723367,2011
930,55.92915,-110.7247,2011
931,55.92925,-110.72445,2011
932,55.929617,-110.724667,2011
933,55.91155,-110.7413,2011
934,55.911517,-110.740983,2011
935,55.914217,-110.739617,2011
936,55.915233,-110.73775,2011
937,55.929217,-110.720833,2011
938,55.9065,-110.745983,2011
939,55.896683,-110.749517,2011
940,55.929833,-110.725183,2011
941,55.925483,-110.7241,2011
942,55.927333,-110.723167,2011
943,55.9034,-110.75135,2011
944,55.928783,-110.7306,2011
945,55.928483,-110.731067,2011
946,55.926033,-110.73,2011
947,55.93475,-110.72145,2011
948,55.94395,-110.712,2011
949,55.9828,-110.66175,2011
950,54.674767,-111.842883,2011
951,55.93295,-110.722817,2011
952,55.9599,-110.70555,2011
953,55.9599,-110.70555,2011
954,55.9342,-110.7219,2011
955,55.90415,-110.745483,2011
956,55.926967,-110.721617,2011
957,55.916567,-110.738633,2011
958,55.907383,-110.74435,2011
959,55.907933,-110.7455,2011
960,55.962017,-110.702583,2011
961,54.82935,-114.078167,2011
962,54.9145,-111.9,2011
963,54.789467,-111.877067,2011
964,55.905033,-110.745517,2011
965,55.9069,-110.763383,2011
966,55.279017,-113.232433,2011
967,55.273083,-111.551933,2011
968,54.618367,-111.836833,2011
969,55.76575,-111.175433,2011
970,55.07295,-113.5757,2011
971,55.067933,-113.761617,2011
972,54.775167,-114.081517,2011
973,56.279417,-110.880167,2011
974,54.630017,-110.374267,2011
975,56.270383,-110.77175,2011
976,54.7573,-113.905183,2011
977,54.704183,-110.3838,2011
978,56.279007,-110.762129,2011
979,54.656691,-111.888625,2011
980,56.59175,-111.2274,2011
981,56.930133,-111.462333,2011
982,56.417033,-111.165667,2011
983,57.376799,-111.57569,2011
984,57.323333,-111.576667,2011
985,56.587083,-110.898967,2011
986,57.135,-111.606667,2011
987,56.4013,-111.013933,2011
988,56.792367,-111.8148,2011
989,56.66,-111.38295,2011
990,56.63,-111.111783,2011
991,56.6849,-111.43205,2011
992,56.636083,-111.149317,2011
993,56.670833,-111.463733,2011
994,56.6062,-111.11475,2011
995,56.433473,-111.048642,2011
996,57.23655,-110.8328,2011
997,56.761783,-111.547783,2011
998,56.160133,-111.241117,2011
999,56.340533,-110.751217,2011
1000,56.570883,-111.11615,2011
1001,57.57465,-112.47595,2011
1002,56.508217,-116.646133,2011
1003,56.440817,-116.105167,2011
1004,55.9887,-116.7596,2011
1005,56.554417,-116.276617,2011
1006,56.904817,-116.12305,2011
1007,56.438233,-116.1226,2011
1008,58.0111,-117.2678,2011
1009,58.0025,-117.990333,2011
1010,56.4574,-116.350917,2011
1011,53.140333,-115.259633,2011
1012,52.622993,-114.969353,2011
1013,52.669333,-115.1,2011
1014,52.619633,-115.017933,2011
1015,53,-115.166667,2011
1016,53.008771,-115.013232,2011
1017,52.631667,-114.879,2011
1018,52.45355,-115.060733,2011
1019,52.459058,-115.118317,2011
1020,53.106688,-115.015515,2011
1021,52.70619,-115.37365,2011
1022,52.563,-115.096883,2011
1023,52.664333,-114.982,2011
1024,53.059329,-115.161783,2011
1025,53.052099,-115.89312,2011
1026,52.592017,-114.934083,2011
1027,53.0795,-115.90485,2011
1028,52.000506,-116.49664,2011
1029,52.69555,-115.944167,2011
1030,52.588617,-115.4747,2011
1031,52.5058,-116.148483,2011
1032,55.329503,-115.796945,2011
1033,55.185217,-116.165283,2011
1034,56.18601,-114.154736,2011
1035,55.1867,-116.232083,2011
1036,55.864317,-113.449867,2011
1037,55.949983,-113.776833,2011
1038,55.948483,-113.812317,2011
1039,55.9479,-113.799767,2011
1040,55.91535,-113.9015,2011
1041,55.912667,-115.64705,2011
1042,55.943933,-113.78525,2011
1043,55.950067,-113.776683,2011
1044,55.905171,-115.62278,2011
1045,55.903333,-115.625267,2011
1046,56.1338,-113.86095,2011
1047,55.959733,-113.914367,2011
1048,56.939185,-114.728833,2011
1049,55.3355,-115.21795,2011
1050,55.355704,-115.795896,2011
1051,56.962299,-113.417057,2011
1052,55.234095,-114.054423,2011
1053,57.101158,-115.040501,2011
1054,55.864767,-113.451483,2011
1055,56.5361,-115.241817,2011
1056,56.53425,-115.24015,2011
1057,55.98275,-113.8977,2011
1058,55.934767,-113.7771,2011
1059,55.911567,-113.59825,2011
1060,55.930425,-115.613424,2011
1061,56.056433,-115.255383,2011
1062,55.937262,-113.775598,2011
1063,55.2836,-115.8837,2011
1064,55.043,-115.408833,2011
1065,55.170785,-116.513386,2011
1066,56.4845,-114.552667,2011
1067,55.94271,-115.113539,2011
1068,55.303167,-114.591167,2011
1069,55.223,-115.349667,2011
1070,55.006833,-115.318,2011
1071,55.144785,-116.247732,2011
1072,55.914931,-113.92404,2011
1073,55.378767,-114.667033,2011
1074,54.9598,-115.201283,2011
1075,56.520984,-115.231264,2011
1076,56.526283,-116.055267,2011
1077,56.585383,-115.4113,2011
1078,56.682483,-114.5918,2011
1079,57.327141,-114.878353,2011
1080,54.863022,-115.402503,2011
1081,55.30475,-114.591867,2011
1082,55.27295,-115.360417,2011
1083,55.953533,-113.920917,2011
1084,54.8206,-115.38405,2011
1085,55.946,-113.753667,2011
1086,55.962333,-113.8265,2011
1087,55.943583,-113.77445,2011
1088,55.3818,-114.721217,2011
1089,55.24366,-114.71321,2011
1090,56.448183,-115.989583,2011
1091,56.698974,-115.998151,2011
1092,54.932,-115.2817,2011
1093,55.609117,-114.976233,2011
1094,56.02035,-115.591917,2011
1095,54.315756,-115.68163,2011
1096,54.253867,-115.25925,2011
1097,54.3346,-115.196533,2011
1098,54.239167,-115.663333,2011
1099,54.085167,-115.759167,2011
1100,54.021617,-116.674667,2011
1101,54.2715,-115.666817,2011
1102,54.586167,-115.839167,2011
1103,54.037167,-116.696333,2011
1104,54.58575,-116.773,2011
1105,54.3755,-116.926333,2011
1106,54.339167,-116.939833,2011
1107,54.410733,-116.620583,2011
1108,54.371167,-116.882167,2011
1109,54.203,-116.797333,2011
1110,54.418,-116.8845,2011
1111,54.395667,-116.916167,2011
1112,54.073875,-116.759372,2011
1113,54.583517,-114.561233,2011
1114,54.759333,-115.331167,2011
1115,54.6235,-115.460667,2011
1116,54.44715,-115.558017,2011
1117,54.101217,-115.678883,2011
1118,54.476667,-114.821667,2011
1119,54.042667,-116.679867,2011
1120,54.043867,-115.719883,2011
1121,51.190483,-114.636433,2010
1122,51.18635,-114.685117,2010
1123,53.675983,-117.136633,2010
1124,53.671617,-115.245417,2010
1125,53.548867,-115.443233,2010
1126,53.36776,-117.57275,2010
1127,53.448817,-117.470917,2010
1128,53.540083,-116.983317,2010
1129,53.6614,-116.43605,2010
1130,53.54615,-115.368667,2010
1131,53.377333,-117.650167,2010
1132,53.852783,-116.443467,2010
1133,53.749067,-115.437533,2010
1134,53.918433,-116.724883,2010
1135,53.3036,-115.617767,2010
1136,53.83,-117.57555,2010
1137,53.7237,-116.9785,2010
1138,54.0207,-119.216133,2010
1139,54.020783,-119.2167,2010
1140,55.066576,-117.385045,2010
1141,54.999354,-117.451582,2010
1142,54.3205,-119.11545,2010
1143,55.260683,-116.928917,2010
1144,55.058167,-117.509,2010
1145,55.028683,-117.8528,2010
1146,55.443517,-119.759,2010
1147,55.004067,-117.335267,2010
1148,55.23825,-118.25445,2010
1149,55.23425,-118.2601,2010
1150,55.568717,-118.699217,2010
1151,55.358083,-117.149017,2010
1152,54.815367,-119.935083,2010
1153,55.755829,-119.350993,2010
1154,55.514333,-119.134883,2010
1155,55.232237,-118.261986,2010
1156,55.026944,-118.543056,2010
1157,55.269722,-118.206944,2010
1158,56.270517,-119.12645,2010
1159,55.488267,-118.3633,2010
1160,55.56045,-118.695833,2010
1161,55.216045,-117.965601,2010
1162,58.458333,-114.541667,2010
1163,58.710833,-118.716667,2010
1164,58.709062,-118.70359,2010
1165,58.706891,-118.682352,2010
1166,58.5413,-114.5924,2010
1167,58.54145,-114.609383,2010
1168,58.71135,-118.68605,2010
1169,58.516333,-115.1564,2010
1170,58.70725,-118.6987,2010
1171,58.706891,-118.696261,2010
1172,58.455633,-114.544267,2010
1173,59.039868,-117.724119,2010
1174,58.467346,-114.48173,2010
1175,58.708697,-118.707041,2010
1176,58.713033,-118.754333,2010
1177,58.460122,-114.551277,2010
1178,58.699833,-118.68825,2010
1179,58.7095,-118.680667,2010
1180,58.706891,-118.668094,2010
1181,58.39867,-114.69163,2010
1182,58.3985,-114.6795,2010
1183,58.467346,-114.537506,2010
1184,58.464567,-114.574,2010
1185,58.4689,-114.57275,2010
1186,58.47466,-114.495502,2010
1187,58.4672,-114.536033,2010
1188,58.457783,-114.529133,2010
1189,58.467346,-114.537506,2010
1190,58.399917,-114.693833,2010
1191,58.467167,-114.5275,2010
1192,58.708697,-118.664617,2010
1193,58.498229,-115.119705,2010
1194,58.2324,-114.3836,2010
1195,58.812867,-118.711917,2010
1196,58.802733,-118.7159,2010
1197,58.45918,-114.5292,2010
1198,58.490267,-115.147383,2010
1199,58.4909,-115.153933,2010
1200,58.707683,-118.6921,2010
1201,58.50088,-115.11983,2010
1202,58.51965,-115.139267,2010
1203,58.46985,-114.51495,2010
1204,58.463083,-114.567283,2010
1205,58.714115,-118.696261,2010
1206,58.714115,-118.696261,2010
1207,58.719067,-118.70515,2010
1208,58.709,-118.688,2010
1209,58.314833,-116.238933,2010
1210,58.462117,-114.5105,2010
1211,58.38995,-116.013983,2010
1212,58.523217,-116.7074,2010
1213,58.706891,-118.682352,2010
1214,55.926737,-110.731852,2010
1215,55.93165,-110.724917,2010
1216,55.942367,-110.716117,2010
1217,55.935183,-110.7205,2010
1218,55.271033,-113.232867,2010
1219,55.932683,-110.723117,2010
1220,55.941533,-110.719317,2010
1221,55.939725,-110.718812,2010
1222,55.91235,-110.744117,2010
1223,55.1403,-114.037117,2010
1224,55.911283,-110.73935,2010
1225,55.9201,-110.737933,2010
1226,55.929717,-110.725067,2010
1227,55.926617,-110.724717,2010
1228,55.9344,-110.725183,2010
1229,54.665983,-113.55465,2010
1230,54.478583,-111.5027,2010
1231,54.619056,-111.846844,2010
1232,55.9599,-110.7077,2010
1233,55.928113,-110.719491,2010
1234,55.92075,-110.737233,2010
1235,55.91685,-110.736617,2010
1236,55.904517,-110.7444,2010
1237,55.840367,-110.886183,2010
1238,54.900033,-114.17755,2010
1239,54.896933,-114.201617,2010
1240,54.858884,-112.290719,2010
1241,54.675717,-110.561917,2010
1242,55.2006,-113.198917,2010
1243,56.42685,-111.05435,2010
1244,56.451517,-116.1266,2010
1245,56.477417,-116.414167,2010
1246,56.9731,-117.749583,2010
1247,56.065,-116.78575,2010
1248,56.47795,-116.414383,2010
1249,56.466033,-116.40005,2010
1250,56.436683,-117.344517,2010
1251,56.468106,-116.405024,2010
1252,55.81475,-116.52235,2010
1253,52.815333,-114.814183,2010
1254,52.641252,-115.12514,2010
1255,52.446567,-115.792367,2010
1256,52.029917,-115.143967,2010
1257,52.676133,-115.3527,2010
1258,52.502083,-116.10535,2010
1259,52.197167,-114.7845,2010
1260,52.42805,-115.191417,2010
1261,52.482067,-114.93695,2010
1262,52.100633,-116.425667,2010
1263,52.397401,-115.910077,2010
1264,55.15235,-116.122337,2010
1265,55.917883,-115.64955,2010
1266,55.958967,-113.8351,2010
1267,55.355983,-115.660717,2010
1268,55.39628,-116.076326,2010
1269,55.396702,-116.080879,2010
1270,55.609721,-116.251082,2010
1271,55.39895,-116.1059,2010
1272,55.402,-116.303283,2010
1273,55.94875,-113.814183,2010
1274,55.732267,-116.425083,2010
1275,55.951667,-113.9175,2010
1276,55.361933,-116.732017,2010
1277,55.345003,-115.779078,2010
1278,55.290833,-115.294667,2010
1279,55.359833,-115.7915,2010
1280,55.3223,-116.518133,2010
1281,55.639333,-116.096,2010
1282,56.020588,-113.874911,2010
1283,55.36205,-115.738917,2010
1284,55.98115,-113.89205,2010
1285,56.011516,-113.897398,2010
1286,55.286199,-116.8662,2010
1287,55.28485,-116.848,2010
1288,55.402,-116.3035,2010
1289,55.909283,-115.640767,2010
1290,55.909167,-115.634567,2010
1291,55.342983,-115.792033,2010
1292,55.185,-116.184167,2010
1293,55.325836,-115.798925,2010
1294,55.9108,-115.63425,2010
1295,55.913833,-115.650667,2010
1296,55.912883,-115.64855,2010
1297,55.802833,-116.355833,2010
1298,55.5556,-116.141783,2010
1299,55.18725,-116.171067,2010
1300,55.908112,-115.638853,2010
1301,55.910633,-113.8672,2010
1302,55.276,-116.811133,2010
1303,55.804017,-116.359883,2010
1304,55.938183,-115.32885,2010
1305,55.93395,-115.36255,2010
1306,55.401733,-116.42725,2010
1307,56.537517,-116.0553,2010
1308,55.399,-114.731,2010
1309,56.136833,-113.859,2010
1310,55.90405,-115.646867,2010
1311,55.978817,-113.870783,2010
1312,55.636133,-116.402533,2010
1313,55.251883,-116.219917,2010
1314,56.683867,-114.610783,2010
1315,55.32145,-115.270683,2010
1316,55.2941,-114.862267,2010
1317,55.20475,-116.20655,2010
1318,56.246717,-113.770667,2010
1319,56.832167,-115.4545,2010
1320,55.890183,-115.827467,2010
1321,55.9347,-115.376317,2010
1322,55.400983,-116.124083,2010
1323,56.435483,-115.306,2010
1324,56.282194,-115.700749,2010
1325,55.343163,-116.59221,2010
1326,55.410533,-116.010983,2010
1327,55.641917,-115.967867,2010
1328,55.631317,-115.967567,2010
1329,55.1157,-115.302467,2010
1330,54.238517,-116.787167,2010
1331,54.1884,-115.785217,2010
1332,54.153383,-115.681683,2010
1333,54.379167,-116.9895,2010
1334,54.748433,-116.720067,2010
1335,54.198267,-115.259733,2010
1336,53.972667,-115.831833,2010
1337,51.203817,-114.942567,2009
1338,51.203217,-114.941417,2009
1339,49.066883,-113.6077,2009
1340,49.911183,-114.505683,2009
1341,50.262917,-114.318333,2009
1342,51.047367,-115.157333,2009
1343,51.632933,-115.159717,2009
1344,51.138183,-114.877217,2009
1345,50.284733,-114.546917,2009
1346,51.159,-114.8553,2009
1347,51.105583,-115.03935,2009
1348,51.096717,-115.108,2009
1349,51.006083,-115.287717,2009
1350,51.14665,-114.872917,2009
1351,51.31345,-114.965417,2009
1352,51.039683,-115.026567,2009
1353,51.032567,-115.039083,2009
1354,51.039717,-115.026583,2009
1355,51.087567,-115.02225,2009
1356,51.149317,-114.9086,2009
1357,53.462633,-117.533333,2009
1358,53.208545,-116.806876,2009
1359,53.390483,-117.571617,2009
1360,53.479,-116.116667,2009
1361,53.36815,-117.708383,2009
1362,53.39145,-117.569883,2009
1363,53.617833,-115.811667,2009
1364,53.40873,-117.78275,2009
1365,53.749933,-116.617283,2009
1366,53.921667,-118.936167,2009
1367,53.551112,-116.543612,2009
1368,53.49445,-116.49805,2009
1369,53.443617,-115.580233,2009
1370,55.06025,-118.7105,2009
1371,55.081122,-117.791798,2009
1372,55.81286,-119.81071,2009
1373,54.7936,-117.129367,2009
1374,55.078683,-117.618717,2009
1375,55.644443,-119.2125,2009
1376,54.826317,-119.71525,2009
1377,55.035567,-118.59465,2009
1378,55.06565,-118.703767,2009
1379,55.897917,-119.039083,2009
1380,55.11975,-118.194767,2009
1381,55.0436,-118.6018,2009
1382,58.705917,-118.6914,2009
1383,58.697771,-118.685829,2009
1384,58.712309,-118.713996,2009
1385,58.708697,-118.685829,2009
1386,58.548083,-115.160733,2009
1387,58.702983,-118.66815,2009
1388,58.6987,-118.686617,2009
1389,58.704483,-118.690117,2009
1390,58.70435,-118.687533,2009
1391,58.7054,-118.685867,2009
1392,58.711083,-118.704033,2009
1393,58.71455,-118.75685,2009
1394,58.467346,-114.52339,2009
1395,58.7071,-118.6924,2009
1396,58.706783,-118.6872,2009
1397,58.7085,-118.689133,2009
1398,58.7191,-118.74965,2009
1399,58.6966,-118.67995,2009
1400,58.712117,-118.68095,2009
1401,58.693167,-118.6718,2009
1402,58.460122,-114.52339,2009
1403,58.7067,-118.687883,2009
1404,58.467346,-114.52339,2009
1405,58.720683,-118.696617,2009
1406,58.46855,-114.52685,2009
1407,58.720683,-118.696617,2009
1408,58.720683,-118.696617,2009
1409,58.71105,-118.692033,2009
1410,58.720683,-118.696617,2009
1411,58.720683,-118.696617,2009
1412,58.70545,-118.68535,2009
1413,58.697433,-118.68555,2009
1414,58.46815,-114.5227,2009
1415,58.467346,-114.565393,2009
1416,58.4622,-114.566917,2009
1417,58.465967,-114.549717,2009
1418,58.708833,-118.6926,2009
1419,58.717633,-118.717067,2009
1420,58.714115,-118.710518,2009
1421,58.71925,-118.692167,2009
1422,58.697733,-118.68605,2009
1423,58.33235,-115.444983,2009
1424,58.69705,-118.685383,2009
1425,58.45,-114.54,2009
1426,58.46185,-114.5438,2009
1427,58.4557,-114.542683,2009
1428,58.723067,-118.744483,2009
1429,58.491167,-115.15525,2009
1430,58.454833,-114.5448,2009
1431,58.496423,-115.151036,2009
1432,58.465,-114.54245,2009
1433,58.460122,-114.537506,2009
1434,58.712367,-118.678467,2009
1435,58.709217,-118.691267,2009
1436,58.543267,-117.897383,2009
1437,58.33895,-119.515167,2009
1438,58.285717,-116.420288,2009
1439,58.71145,-118.6816,2009
1440,58.467346,-114.565393,2009
1441,58.713567,-118.688183,2009
1442,55.93025,-110.7269,2009
1443,55.928517,-110.7311,2009
1444,55.929783,-110.723333,2009
1445,55.934567,-110.72585,2009
1446,55.915633,-110.737967,2009
1447,55.916233,-110.73915,2009
1448,55.92415,-110.731883,2009
1449,55.920767,-110.734,2009
1450,55.927383,-110.730317,2009
1451,55.924409,-110.732382,2009
1452,55.914467,-110.74355,2009
1453,55.912417,-110.744317,2009
1454,55.934483,-110.7227,2009
1455,55.929733,-110.7266,2009
1456,55.926917,-110.732,2009
1457,55.89795,-110.746517,2009
1458,55.89645,-110.744767,2009
1459,55.930483,-110.72655,2009
1460,55.930717,-110.72485,2009
1461,55.91395,-110.74025,2009
1462,55.920796,-110.732382,2009
1463,55.9435,-110.7139,2009
1464,55.92905,-110.723333,2009
1465,55.9394,-110.717083,2009
1466,55.190167,-113.189333,2009
1467,55.917917,-110.736717,2009
1468,55.896617,-110.750183,2009
1469,56.02655,-110.609733,2009
1470,55.917483,-110.457683,2009
1471,55.916617,-110.7321,2009
1472,55.91875,-110.730833,2009
1473,55.916617,-110.7321,2009
1474,55.921133,-110.728817,2009
1475,55.9284,-110.615567,2009
1476,55.93235,-110.646867,2009
1477,55.931583,-110.6539,2009
1478,55.931117,-110.6563,2009
1479,55.910617,-110.742683,2009
1480,55.909865,-110.73915,2009
1481,54.563417,-110.9322,2009
1482,54.4306,-110.98945,2009
1483,55.900317,-110.751567,2009
1484,55.9015,-110.750483,2009
1485,54.559833,-111.5665,2009
1486,54.53529,-110.65106,2009
1487,54.89175,-111.384667,2009
1488,54.509409,-110.631551,2009
1489,54.53221,-110.64306,2009
1490,54.53972,-110.64682,2009
1491,55.899025,-110.752041,2009
1492,54.5171,-110.414617,2009
1493,55.93635,-112.039967,2009
1494,55.713133,-112.183433,2009
1495,55.722733,-112.191533,2009
1496,55.756033,-112.200033,2009
1497,55.434617,-112.413417,2009
1498,54.988267,-110.579083,2009
1499,54.675833,-113.678167,2009
1500,54.624955,-113.78145,2009
1501,54.530983,-111.23665,2009
1502,55.061533,-111.839883,2009
1503,55.064267,-111.340383,2009
1504,56.2736,-110.796567,2009
1505,55.946271,-112.011504,2009
1506,55.648367,-112.12835,2009
1507,56.193283,-110.91155,2009
1508,55.862467,-111.007117,2009
1509,55.105616,-112.600912,2009
1510,55.909,-110.744183,2009
1511,59.657667,-111.419833,2009
1512,56.961983,-111.904167,2009
1513,56.392533,-111.190867,2009
1514,56.63095,-111.558317,2009
1515,56.962217,-111.82925,2009
1516,56.438733,-111.18615,2009
1517,57.11339,-111.906675,2009
1518,56.803317,-111.072783,2009
1519,56.475332,-116.365348,2009
1520,56.439117,-116.108667,2009
1521,56.46965,-116.371,2009
1522,56.795483,-117.259317,2009
1523,57.582467,-117.5182,2009
1524,56.203333,-118.542517,2009
1525,56.31015,-117.3509,2009
1526,55.812583,-116.7089,2009
1527,56.364,-117.805417,2009
1528,56.436933,-116.35185,2009
1529,52.396,-116.245,2009
1530,52.422961,-115.12514,2009
1531,52.381041,-116.272887,2009
1532,52.234,-115.414,2009
1533,52.525,-114.891,2009
1534,53.025,-115.215,2009
1535,52.078,-115.036,2009
1536,52.4585,-115.651167,2009
1537,52.865567,-114.8725,2009
1538,52.46,-115.643,2009
1539,52.287872,-116.371755,2009
1540,53.155167,-115.9127,2009
1541,52.3792,-115.109367,2009
1542,52.253667,-114.913133,2009
1543,52.121,-114.991,2009
1544,53.035733,-114.97325,2009
1545,53.026533,-114.963967,2009
1546,52.05,-115.107,2009
1547,53.063667,-115.688333,2009
1548,52.462913,-115.095227,2009
1549,52.739567,-115.124167,2009
1550,52.9641,-115.580633,2009
1551,51.741833,-115.5742,2009
1552,52.134167,-115.467817,2009
1553,52.735902,-115.315657,2009
1554,52.612146,-114.74752,2009
1555,52.120553,-115.163906,2009
1556,51.7185,-114.938433,2009
1557,52.299417,-115.394267,2009
1558,53.01665,-115.1706,2009
1559,52.685016,-115.34581,2009
1560,52.331939,-115.599016,2009
1561,52.398567,-116.241717,2009
1562,53.060683,-115.181033,2009
1563,51.86832,-115.055937,2009
1564,52.48215,-116.4084,2009
1565,52.051417,-116.428617,2009
1566,52.33265,-115.714683,2009
1567,53.168267,-115.207783,2009
1568,52.659417,-115.071233,2009
1569,52.557033,-115.094783,2009
1570,52.200552,-115.354319,2009
1571,52.161817,-115.0264,2009
1572,52.765021,-116.360781,2009
1573,52.036933,-116.4435,2009
1574,52.355267,-116.471683,2009
1575,55.905933,-113.57885,2009
1576,55.288667,-115.320217,2009
1577,55.908112,-115.638853,2009
1578,55.9404,-113.756417,2009
1579,55.916783,-115.651683,2009
1580,55.9165,-115.654667,2009
1581,55.406333,-116.124667,2009
1582,55.948233,-115.605533,2009
1583,55.295383,-114.74455,2009
1584,55.664583,-116.114417,2009
1585,55.2495,-116.872167,2009
1586,55.277833,-116.263167,2009
1587,55.406947,-116.019757,2009
1588,55.896683,-115.671567,2009
1589,55.195667,-116.1754,2009
1590,55.941817,-113.784933,2009
1591,55.352067,-116.380167,2009
1592,55.9175,-115.640733,2009
1593,55.230567,-114.1516,2009
1594,55.968333,-115.443333,2009
1595,55.373417,-114.045933,2009
1596,55.9351,-115.614917,2009
1597,55.9183,-113.960183,2009
1598,55.915417,-115.66495,2009
1599,55.92035,-115.651167,2009
1600,55.397494,-115.792676,2009
1601,55.414333,-115.76925,2009
1602,55.529633,-116.1594,2009
1603,55.982983,-113.885033,2009
1604,56.41695,-114.053483,2009
1605,55.584317,-116.641733,2009
1606,55.785767,-116.428183,2009
1607,56.421867,-115.905367,2009
1608,55.355992,-116.237897,2009
1609,56.678017,-114.72795,2009
1610,55.23635,-114.549267,2009
1611,55.319767,-114.760117,2009
1612,55.38235,-115.4863,2009
1613,55.893083,-115.814267,2009
1614,56.126817,-113.849433,2009
1615,54.8795,-115.2845,2009
1616,55.5425,-116.132,2009
1617,55.343667,-114.721017,2009
1618,55.3734,-114.74415,2009
1619,55.9514,-113.9244,2009
1620,55.951633,-113.9135,2009
1621,55.690733,-115.097833,2009
1622,56.677817,-114.727517,2009
1623,55.316633,-116.160217,2009
1624,54.8375,-115.446667,2009
1625,54.828083,-115.422,2009
1626,55.22475,-114.651933,2009
1627,54.932783,-115.210783,2009
1628,55.955733,-115.974017,2009
1629,55.248383,-116.2154,2009
1630,55.812,-113.42025,2009
1631,55.766117,-114.465783,2009
1632,54.96485,-115.954733,2009
1633,54.998483,-115.914467,2009
1634,55.037667,-115.662067,2009
1635,55.52295,-116.169033,2009
1636,54.675867,-114.851433,2009
1637,54.534247,-114.356895,2009
1638,54.684884,-115.560359,2009
1639,54.450783,-114.7659,2009
1640,54.444267,-114.560033,2009
1641,54.448,-114.559883,2009
1642,54.56625,-115.517483,2009
1643,54.034575,-115.518045,2009
1644,54.248436,-115.884644,2009
1645,51.63575,-115.110383,2008
1646,50.84075,-114.66575,2008
1647,51.101883,-115.033867,2008
1648,51.189,-114.893833,2008
1649,51.18495,-114.845333,2008
1650,51.165417,-114.983167,2008
1651,51.181,-114.698167,2008
1652,49.8844,-114.0065,2008
1653,49.883888,-113.978883,2008
1654,51.106733,-114.890433,2008
1655,49.8966,-114.587433,2008
1656,49.91845,-114.473867,2008
1657,53.3705,-117.737,2008
1658,53.572,-116.208333,2008
1659,53.564467,-115.31925,2008
1660,53.390683,-117.563583,2008
1661,53.818717,-119.127017,2008
1662,53.617,-115.74605,2008
1663,53.37665,-116.062,2008
1664,53.139133,-115.427417,2008
1665,53.216067,-115.2349,2008
1666,53.468667,-117.4933,2008
1667,53.762825,-115.357569,2008
1668,53.743883,-116.132367,2008
1669,53.306917,-117.731367,2008
1670,54.478317,-119.5693,2008
1671,54.85555,-118.7319,2008
1672,55.028783,-117.490233,2008
1673,55.090833,-118.190167,2008
1674,55.6759,-119.222767,2008
1675,54.637811,-118.682711,2008
1676,54.489617,-118.333033,2008
1677,54.699867,-118.33315,2008
1678,55.108567,-117.907,2008
1679,55.577417,-119.5679,2008
1680,55.081358,-118.752069,2008
1681,55.07235,-118.967483,2008
1682,54.8759,-118.666383,2008
1683,54.405783,-117.80365,2008
1684,54.991567,-118.611767,2008
1685,55.181442,-117.866188,2008
1686,54.976383,-117.716767,2008
1687,54.859544,-118.777492,2008
1688,54.732167,-117.47245,2008
1689,55.167567,-117.82175,2008
1690,55.059583,-118.650381,2008
1691,58.514817,-117.18255,2008
1692,58.7146,-118.7335,2008
1693,58.7192,-118.7463,2008
1694,58.712917,-118.751967,2008
1695,58.717933,-118.746833,2008
1696,58.702967,-118.683117,2008
1697,58.706217,-118.68555,2008
1698,58.697917,-118.683567,2008
1699,58.71765,-118.746317,2008
1700,58.712617,-118.72785,2008
1701,58.71065,-118.6833,2008
1702,58.714333,-118.75465,2008
1703,58.708533,-118.707833,2008
1704,58.710583,-118.680467,2008
